~id,~from,~to,~label,weight:Double
f108a469-f861-4b1b-a7da-fe2787466cf5--a67ebf56-782a-437c-868a-b76de9033540,f108a469-f861-4b1b-a7da-fe2787466cf5,a67ebf56-782a-437c-868a-b76de9033540,similarity,0.9997871398925782
f108a469-f861-4b1b-a7da-fe2787466cf5--40e17f86-4ac2-4d30-8089-347d48229d86,f108a469-f861-4b1b-a7da-fe2787466cf5,40e17f86-4ac2-4d30-8089-347d48229d86,similarity,0.9997154235839844
f108a469-f861-4b1b-a7da-fe2787466cf5--653159df-449b-4f59-ac72-0fcc7375a081,f108a469-f861-4b1b-a7da-fe2787466cf5,653159df-449b-4f59-ac72-0fcc7375a081,similarity,0.9994137573242188
f108a469-f861-4b1b-a7da-fe2787466cf5--dfdc542a-2ac6-42ec-bc1e-aaef7d3eef69,f108a469-f861-4b1b-a7da-fe2787466cf5,dfdc542a-2ac6-42ec-bc1e-aaef7d3eef69,similarity,0.9991960144042968
f108a469-f861-4b1b-a7da-fe2787466cf5--bb185279-1926-4b98-aad5-70ba51505f27,f108a469-f861-4b1b-a7da-fe2787466cf5,bb185279-1926-4b98-aad5-70ba51505f27,similarity,0.9989585876464844
f108a469-f861-4b1b-a7da-fe2787466cf5--66edbe8c-dce6-46f2-b516-8a43601a46ab,f108a469-f861-4b1b-a7da-fe2787466cf5,66edbe8c-dce6-46f2-b516-8a43601a46ab,similarity,0.9983116149902344
f108a469-f861-4b1b-a7da-fe2787466cf5--7d1380f3-135e-4051-aaaf-07e2376f44eb,f108a469-f861-4b1b-a7da-fe2787466cf5,7d1380f3-135e-4051-aaaf-07e2376f44eb,similarity,0.9982860565185547
f108a469-f861-4b1b-a7da-fe2787466cf5--1ed5053f-7f08-4fa8-b899-94fe186d1a22,f108a469-f861-4b1b-a7da-fe2787466cf5,1ed5053f-7f08-4fa8-b899-94fe186d1a22,similarity,0.9968733215332031
f108a469-f861-4b1b-a7da-fe2787466cf5--ec126a75-0b3b-4ffc-8c61-dbbbc0a7193d,f108a469-f861-4b1b-a7da-fe2787466cf5,ec126a75-0b3b-4ffc-8c61-dbbbc0a7193d,similarity,0.9959271240234375
f108a469-f861-4b1b-a7da-fe2787466cf5--098d17af-849d-4b1a-bbf1-8047c9c67114,f108a469-f861-4b1b-a7da-fe2787466cf5,098d17af-849d-4b1a-bbf1-8047c9c67114,similarity,0.9954173278808593
f108a469-f861-4b1b-a7da-fe2787466cf5--828adffa-baba-423a-9a3e-896bc0c2f16f,f108a469-f861-4b1b-a7da-fe2787466cf5,828adffa-baba-423a-9a3e-896bc0c2f16f,similarity,0.9836343383789062
f108a469-f861-4b1b-a7da-fe2787466cf5--85b07407-6335-4032-b9e7-d614d59f6eb4,f108a469-f861-4b1b-a7da-fe2787466cf5,85b07407-6335-4032-b9e7-d614d59f6eb4,similarity,0.9807478332519531
f108a469-f861-4b1b-a7da-fe2787466cf5--16e5c998-bc02-4f38-84ee-3ab223f2cee5,f108a469-f861-4b1b-a7da-fe2787466cf5,16e5c998-bc02-4f38-84ee-3ab223f2cee5,similarity,0.9745890808105468
f108a469-f861-4b1b-a7da-fe2787466cf5--cfa4db2a-5d18-4304-b8b3-3ac1c3775a16,f108a469-f861-4b1b-a7da-fe2787466cf5,cfa4db2a-5d18-4304-b8b3-3ac1c3775a16,similarity,0.9605561065673828
f108a469-f861-4b1b-a7da-fe2787466cf5--a4a19165-524a-4e7f-9414-96f1d5013b98,f108a469-f861-4b1b-a7da-fe2787466cf5,a4a19165-524a-4e7f-9414-96f1d5013b98,similarity,0.9329833221435547
f108a469-f861-4b1b-a7da-fe2787466cf5--86e6e7d0-cab9-4911-96f5-ea02ec3934ed,f108a469-f861-4b1b-a7da-fe2787466cf5,86e6e7d0-cab9-4911-96f5-ea02ec3934ed,similarity,0.897984619140625
