~id,~from,~to,~label,weight:Double
0418f4e5-9d28-41d3-b44b-774abbb5b418--c71a830b-b7b5-4087-9ed7-f4bdc4b6c503,0418f4e5-9d28-41d3-b44b-774abbb5b418,c71a830b-b7b5-4087-9ed7-f4bdc4b6c503,similarity,0.9912293243408203
0418f4e5-9d28-41d3-b44b-774abbb5b418--1f10275d-4f09-4e6d-9e70-7548c3d576fb,0418f4e5-9d28-41d3-b44b-774abbb5b418,1f10275d-4f09-4e6d-9e70-7548c3d576fb,similarity,0.985877685546875
0418f4e5-9d28-41d3-b44b-774abbb5b418--1b104d7f-9bd3-4c7e-97ef-948609052d0b,0418f4e5-9d28-41d3-b44b-774abbb5b418,1b104d7f-9bd3-4c7e-97ef-948609052d0b,similarity,0.9841026306152344
0418f4e5-9d28-41d3-b44b-774abbb5b418--eba3510f-92bb-48b5-88c9-127f707df308,0418f4e5-9d28-41d3-b44b-774abbb5b418,eba3510f-92bb-48b5-88c9-127f707df308,similarity,0.9798587799072266
0418f4e5-9d28-41d3-b44b-774abbb5b418--5a8293a8-2dfb-40c5-85e3-024654720ad4,0418f4e5-9d28-41d3-b44b-774abbb5b418,5a8293a8-2dfb-40c5-85e3-024654720ad4,similarity,0.9722190093994141
0418f4e5-9d28-41d3-b44b-774abbb5b418--6abf4e5f-3a41-4103-ad7f-c84a97754070,0418f4e5-9d28-41d3-b44b-774abbb5b418,6abf4e5f-3a41-4103-ad7f-c84a97754070,similarity,0.9680322265625
0418f4e5-9d28-41d3-b44b-774abbb5b418--722f5ed7-d3d1-4036-814c-f2716f12ea52,0418f4e5-9d28-41d3-b44b-774abbb5b418,722f5ed7-d3d1-4036-814c-f2716f12ea52,similarity,0.9669457244873046
0418f4e5-9d28-41d3-b44b-774abbb5b418--e97cacfb-ea38-4843-bc3e-d2732be92af4,0418f4e5-9d28-41d3-b44b-774abbb5b418,e97cacfb-ea38-4843-bc3e-d2732be92af4,similarity,0.9436356353759766
0418f4e5-9d28-41d3-b44b-774abbb5b418--538e6106-231f-42c6-a36d-8563932c3cf9,0418f4e5-9d28-41d3-b44b-774abbb5b418,538e6106-231f-42c6-a36d-8563932c3cf9,similarity,0.9224941253662109
0418f4e5-9d28-41d3-b44b-774abbb5b418--ce9c2b42-16fa-46b1-981b-de39d7241842,0418f4e5-9d28-41d3-b44b-774abbb5b418,ce9c2b42-16fa-46b1-981b-de39d7241842,similarity,0.9222768402099609
0418f4e5-9d28-41d3-b44b-774abbb5b418--dc38bd00-0717-4046-8f0c-fe3bf969126d,0418f4e5-9d28-41d3-b44b-774abbb5b418,dc38bd00-0717-4046-8f0c-fe3bf969126d,similarity,0.9160120391845703
0418f4e5-9d28-41d3-b44b-774abbb5b418--a905077d-d237-4917-95b3-a61f8d2b04e3,0418f4e5-9d28-41d3-b44b-774abbb5b418,a905077d-d237-4917-95b3-a61f8d2b04e3,similarity,0.8935706329345703
0418f4e5-9d28-41d3-b44b-774abbb5b418--4bdbf763-b58d-4fed-9c43-3a8653565dea,0418f4e5-9d28-41d3-b44b-774abbb5b418,4bdbf763-b58d-4fed-9c43-3a8653565dea,similarity,0.8601473999023438
0418f4e5-9d28-41d3-b44b-774abbb5b418--9435c236-ac8c-42cf-a999-e1b655b07c45,0418f4e5-9d28-41d3-b44b-774abbb5b418,9435c236-ac8c-42cf-a999-e1b655b07c45,similarity,0.8599632263183594
0418f4e5-9d28-41d3-b44b-774abbb5b418--183a6d4f-793c-426b-be3c-b38842527295,0418f4e5-9d28-41d3-b44b-774abbb5b418,183a6d4f-793c-426b-be3c-b38842527295,similarity,0.8502450561523438
