~id,~from,~to,~label,weight:Double
9a86eb48-6b29-43ca-8bb6-af796dd5305c--93fa38ae-7a35-4376-9c08-6ce93ba00c09,9a86eb48-6b29-43ca-8bb6-af796dd5305c,93fa38ae-7a35-4376-9c08-6ce93ba00c09,similarity,0.9952951049804688
9a86eb48-6b29-43ca-8bb6-af796dd5305c--f854449a-44f0-4779-91fa-c9c71201ab00,9a86eb48-6b29-43ca-8bb6-af796dd5305c,f854449a-44f0-4779-91fa-c9c71201ab00,similarity,0.993984375
9a86eb48-6b29-43ca-8bb6-af796dd5305c--ecfe78af-c852-47a3-bd77-a90dd8fd10a5,9a86eb48-6b29-43ca-8bb6-af796dd5305c,ecfe78af-c852-47a3-bd77-a90dd8fd10a5,similarity,0.9840561676025391
9a86eb48-6b29-43ca-8bb6-af796dd5305c--4a56087b-6d98-40a6-a502-ecd44a5da495,9a86eb48-6b29-43ca-8bb6-af796dd5305c,4a56087b-6d98-40a6-a502-ecd44a5da495,similarity,0.9836250305175781
f02e095e-be99-49cb-8ce9-121757a09ff4--d74add13-cfef-48b8-b933-5f87e051a428,f02e095e-be99-49cb-8ce9-121757a09ff4,d74add13-cfef-48b8-b933-5f87e051a428,similarity,0.9998739624023437
f02e095e-be99-49cb-8ce9-121757a09ff4--0006b0d4-d24f-4af3-af65-b1d467cbf79a,f02e095e-be99-49cb-8ce9-121757a09ff4,0006b0d4-d24f-4af3-af65-b1d467cbf79a,similarity,0.9991683197021485
f02e095e-be99-49cb-8ce9-121757a09ff4--b000bead-8bd6-44fb-b3a0-51b930cc3735,f02e095e-be99-49cb-8ce9-121757a09ff4,b000bead-8bd6-44fb-b3a0-51b930cc3735,similarity,0.9976134490966797
f02e095e-be99-49cb-8ce9-121757a09ff4--248e2f0d-6628-4dd0-90a8-ee1ae0882267,f02e095e-be99-49cb-8ce9-121757a09ff4,248e2f0d-6628-4dd0-90a8-ee1ae0882267,similarity,0.996634521484375
f02e095e-be99-49cb-8ce9-121757a09ff4--a23d09a0-1f5b-4c98-8acf-c07e7db1377b,f02e095e-be99-49cb-8ce9-121757a09ff4,a23d09a0-1f5b-4c98-8acf-c07e7db1377b,similarity,0.9963081359863282
f02e095e-be99-49cb-8ce9-121757a09ff4--f7944389-39ae-491a-a4a1-a8e1f336cc90,f02e095e-be99-49cb-8ce9-121757a09ff4,f7944389-39ae-491a-a4a1-a8e1f336cc90,similarity,0.994259262084961
f02e095e-be99-49cb-8ce9-121757a09ff4--f300c368-01cc-4136-99b4-326e5aeb2ef9,f02e095e-be99-49cb-8ce9-121757a09ff4,f300c368-01cc-4136-99b4-326e5aeb2ef9,similarity,0.9819941711425781
f02e095e-be99-49cb-8ce9-121757a09ff4--e8766090-82e4-4f55-ae9d-3556836f26e4,f02e095e-be99-49cb-8ce9-121757a09ff4,e8766090-82e4-4f55-ae9d-3556836f26e4,similarity,0.8660784149169922
