~id,~from,~to,~label,weight:Double
62df8849-7144-45a8-baa0-af8a4b7faa5c--e117d83a-6fb2-4be7-bb6b-cb78400290b1,62df8849-7144-45a8-baa0-af8a4b7faa5c,e117d83a-6fb2-4be7-bb6b-cb78400290b1,similarity,0.9993025970458984
62df8849-7144-45a8-baa0-af8a4b7faa5c--98d516e7-0fd7-425d-9009-6a031eae1c70,62df8849-7144-45a8-baa0-af8a4b7faa5c,98d516e7-0fd7-425d-9009-6a031eae1c70,similarity,0.9981012725830078
62df8849-7144-45a8-baa0-af8a4b7faa5c--ce9c2b42-16fa-46b1-981b-de39d7241842,62df8849-7144-45a8-baa0-af8a4b7faa5c,ce9c2b42-16fa-46b1-981b-de39d7241842,similarity,0.9980404663085938
62df8849-7144-45a8-baa0-af8a4b7faa5c--5a8293a8-2dfb-40c5-85e3-024654720ad4,62df8849-7144-45a8-baa0-af8a4b7faa5c,5a8293a8-2dfb-40c5-85e3-024654720ad4,similarity,0.9971659851074218
62df8849-7144-45a8-baa0-af8a4b7faa5c--538e6106-231f-42c6-a36d-8563932c3cf9,62df8849-7144-45a8-baa0-af8a4b7faa5c,538e6106-231f-42c6-a36d-8563932c3cf9,similarity,0.9965395355224609
62df8849-7144-45a8-baa0-af8a4b7faa5c--c71a830b-b7b5-4087-9ed7-f4bdc4b6c503,62df8849-7144-45a8-baa0-af8a4b7faa5c,c71a830b-b7b5-4087-9ed7-f4bdc4b6c503,similarity,0.9963386535644532
62df8849-7144-45a8-baa0-af8a4b7faa5c--dc38bd00-0717-4046-8f0c-fe3bf969126d,62df8849-7144-45a8-baa0-af8a4b7faa5c,dc38bd00-0717-4046-8f0c-fe3bf969126d,similarity,0.9960533142089844
62df8849-7144-45a8-baa0-af8a4b7faa5c--d1a0c9d7-99df-45cf-8c7e-fead4a43163c,62df8849-7144-45a8-baa0-af8a4b7faa5c,d1a0c9d7-99df-45cf-8c7e-fead4a43163c,similarity,0.9941952514648438
62df8849-7144-45a8-baa0-af8a4b7faa5c--1b104d7f-9bd3-4c7e-97ef-948609052d0b,62df8849-7144-45a8-baa0-af8a4b7faa5c,1b104d7f-9bd3-4c7e-97ef-948609052d0b,similarity,0.9937342071533203
62df8849-7144-45a8-baa0-af8a4b7faa5c--a905077d-d237-4917-95b3-a61f8d2b04e3,62df8849-7144-45a8-baa0-af8a4b7faa5c,a905077d-d237-4917-95b3-a61f8d2b04e3,similarity,0.9928448486328125
62df8849-7144-45a8-baa0-af8a4b7faa5c--722f5ed7-d3d1-4036-814c-f2716f12ea52,62df8849-7144-45a8-baa0-af8a4b7faa5c,722f5ed7-d3d1-4036-814c-f2716f12ea52,similarity,0.9924761199951172
62df8849-7144-45a8-baa0-af8a4b7faa5c--eba3510f-92bb-48b5-88c9-127f707df308,62df8849-7144-45a8-baa0-af8a4b7faa5c,eba3510f-92bb-48b5-88c9-127f707df308,similarity,0.9900541687011719
62df8849-7144-45a8-baa0-af8a4b7faa5c--6abf4e5f-3a41-4103-ad7f-c84a97754070,62df8849-7144-45a8-baa0-af8a4b7faa5c,6abf4e5f-3a41-4103-ad7f-c84a97754070,similarity,0.9816533660888672
62df8849-7144-45a8-baa0-af8a4b7faa5c--183a6d4f-793c-426b-be3c-b38842527295,62df8849-7144-45a8-baa0-af8a4b7faa5c,183a6d4f-793c-426b-be3c-b38842527295,similarity,0.9799147796630859
62df8849-7144-45a8-baa0-af8a4b7faa5c--4bdbf763-b58d-4fed-9c43-3a8653565dea,62df8849-7144-45a8-baa0-af8a4b7faa5c,4bdbf763-b58d-4fed-9c43-3a8653565dea,similarity,0.9766439819335937
62df8849-7144-45a8-baa0-af8a4b7faa5c--1f10275d-4f09-4e6d-9e70-7548c3d576fb,62df8849-7144-45a8-baa0-af8a4b7faa5c,1f10275d-4f09-4e6d-9e70-7548c3d576fb,similarity,0.9757131195068359
62df8849-7144-45a8-baa0-af8a4b7faa5c--e97cacfb-ea38-4843-bc3e-d2732be92af4,62df8849-7144-45a8-baa0-af8a4b7faa5c,e97cacfb-ea38-4843-bc3e-d2732be92af4,similarity,0.9582589721679687
62df8849-7144-45a8-baa0-af8a4b7faa5c--9435c236-ac8c-42cf-a999-e1b655b07c45,62df8849-7144-45a8-baa0-af8a4b7faa5c,9435c236-ac8c-42cf-a999-e1b655b07c45,similarity,0.9533134460449219
62df8849-7144-45a8-baa0-af8a4b7faa5c--0418f4e5-9d28-41d3-b44b-774abbb5b418,62df8849-7144-45a8-baa0-af8a4b7faa5c,0418f4e5-9d28-41d3-b44b-774abbb5b418,similarity,0.9227689361572265
