~id,~from,~to,~label,weight:Double
06473a47-040c-423e-8157-57d27c6f4b3d--0006b0d4-d24f-4af3-af65-b1d467cbf79a,06473a47-040c-423e-8157-57d27c6f4b3d,0006b0d4-d24f-4af3-af65-b1d467cbf79a,similarity,0.9882437133789063
06473a47-040c-423e-8157-57d27c6f4b3d--f02e095e-be99-49cb-8ce9-121757a09ff4,06473a47-040c-423e-8157-57d27c6f4b3d,f02e095e-be99-49cb-8ce9-121757a09ff4,similarity,0.9865476226806641
06473a47-040c-423e-8157-57d27c6f4b3d--f300c368-01cc-4136-99b4-326e5aeb2ef9,06473a47-040c-423e-8157-57d27c6f4b3d,f300c368-01cc-4136-99b4-326e5aeb2ef9,similarity,0.9862615203857422
06473a47-040c-423e-8157-57d27c6f4b3d--d74add13-cfef-48b8-b933-5f87e051a428,06473a47-040c-423e-8157-57d27c6f4b3d,d74add13-cfef-48b8-b933-5f87e051a428,similarity,0.9857689666748047
06473a47-040c-423e-8157-57d27c6f4b3d--85182ded-2339-424e-b41f-fc727566ad52,06473a47-040c-423e-8157-57d27c6f4b3d,85182ded-2339-424e-b41f-fc727566ad52,similarity,0.982988510131836
06473a47-040c-423e-8157-57d27c6f4b3d--b000bead-8bd6-44fb-b3a0-51b930cc3735,06473a47-040c-423e-8157-57d27c6f4b3d,b000bead-8bd6-44fb-b3a0-51b930cc3735,similarity,0.9776258850097657
06473a47-040c-423e-8157-57d27c6f4b3d--b78d9567-268e-449a-967b-8de98c9415ae,06473a47-040c-423e-8157-57d27c6f4b3d,b78d9567-268e-449a-967b-8de98c9415ae,similarity,0.976873779296875
06473a47-040c-423e-8157-57d27c6f4b3d--594b9c16-7f06-4c0b-a456-6af768f81eef,06473a47-040c-423e-8157-57d27c6f4b3d,594b9c16-7f06-4c0b-a456-6af768f81eef,similarity,0.9767076110839844
06473a47-040c-423e-8157-57d27c6f4b3d--248e2f0d-6628-4dd0-90a8-ee1ae0882267,06473a47-040c-423e-8157-57d27c6f4b3d,248e2f0d-6628-4dd0-90a8-ee1ae0882267,similarity,0.9748836517333984
06473a47-040c-423e-8157-57d27c6f4b3d--a23d09a0-1f5b-4c98-8acf-c07e7db1377b,06473a47-040c-423e-8157-57d27c6f4b3d,a23d09a0-1f5b-4c98-8acf-c07e7db1377b,similarity,0.9735653686523438
06473a47-040c-423e-8157-57d27c6f4b3d--e8766090-82e4-4f55-ae9d-3556836f26e4,06473a47-040c-423e-8157-57d27c6f4b3d,e8766090-82e4-4f55-ae9d-3556836f26e4,similarity,0.939516372680664
06473a47-040c-423e-8157-57d27c6f4b3d--f7944389-39ae-491a-a4a1-a8e1f336cc90,06473a47-040c-423e-8157-57d27c6f4b3d,f7944389-39ae-491a-a4a1-a8e1f336cc90,similarity,0.9171489715576172
06473a47-040c-423e-8157-57d27c6f4b3d--8d4aa23d-987e-4f47-a00d-9c469eda55f9,06473a47-040c-423e-8157-57d27c6f4b3d,8d4aa23d-987e-4f47-a00d-9c469eda55f9,similarity,0.8659722900390625
