~id,~from,~to,~label,weight:Double
85575c2a-78c8-481b-984c-f24af06c836e--f854449a-44f0-4779-91fa-c9c71201ab00,85575c2a-78c8-481b-984c-f24af06c836e,f854449a-44f0-4779-91fa-c9c71201ab00,similarity,0.8595669555664063
85575c2a-78c8-481b-984c-f24af06c836e--93fa38ae-7a35-4376-9c08-6ce93ba00c09,85575c2a-78c8-481b-984c-f24af06c836e,93fa38ae-7a35-4376-9c08-6ce93ba00c09,similarity,0.8555585479736328
85575c2a-78c8-481b-984c-f24af06c836e--4a56087b-6d98-40a6-a502-ecd44a5da495,85575c2a-78c8-481b-984c-f24af06c836e,4a56087b-6d98-40a6-a502-ecd44a5da495,similarity,0.8108808135986328
85575c2a-78c8-481b-984c-f24af06c836e--71b8aab5-37b3-4a0f-9e3e-c739801c37ac,85575c2a-78c8-481b-984c-f24af06c836e,71b8aab5-37b3-4a0f-9e3e-c739801c37ac,similarity,0.766986083984375
f7944389-39ae-491a-a4a1-a8e1f336cc90--d74add13-cfef-48b8-b933-5f87e051a428,f7944389-39ae-491a-a4a1-a8e1f336cc90,d74add13-cfef-48b8-b933-5f87e051a428,similarity,0.9942508697509765
f7944389-39ae-491a-a4a1-a8e1f336cc90--0006b0d4-d24f-4af3-af65-b1d467cbf79a,f7944389-39ae-491a-a4a1-a8e1f336cc90,0006b0d4-d24f-4af3-af65-b1d467cbf79a,similarity,0.9732343292236328
f7944389-39ae-491a-a4a1-a8e1f336cc90--a23d09a0-1f5b-4c98-8acf-c07e7db1377b,f7944389-39ae-491a-a4a1-a8e1f336cc90,a23d09a0-1f5b-4c98-8acf-c07e7db1377b,similarity,0.9494330596923828
f7944389-39ae-491a-a4a1-a8e1f336cc90--248e2f0d-6628-4dd0-90a8-ee1ae0882267,f7944389-39ae-491a-a4a1-a8e1f336cc90,248e2f0d-6628-4dd0-90a8-ee1ae0882267,similarity,0.9321436309814453
f7944389-39ae-491a-a4a1-a8e1f336cc90--f300c368-01cc-4136-99b4-326e5aeb2ef9,f7944389-39ae-491a-a4a1-a8e1f336cc90,f300c368-01cc-4136-99b4-326e5aeb2ef9,similarity,0.9016005706787109
f7944389-39ae-491a-a4a1-a8e1f336cc90--e8766090-82e4-4f55-ae9d-3556836f26e4,f7944389-39ae-491a-a4a1-a8e1f336cc90,e8766090-82e4-4f55-ae9d-3556836f26e4,similarity,0.8964798736572266
