~id,~from,~to,~label,weight:Double
98d516e7-0fd7-425d-9009-6a031eae1c70--538e6106-231f-42c6-a36d-8563932c3cf9,98d516e7-0fd7-425d-9009-6a031eae1c70,538e6106-231f-42c6-a36d-8563932c3cf9,similarity,0.9995037078857422
98d516e7-0fd7-425d-9009-6a031eae1c70--5a8293a8-2dfb-40c5-85e3-024654720ad4,98d516e7-0fd7-425d-9009-6a031eae1c70,5a8293a8-2dfb-40c5-85e3-024654720ad4,similarity,0.9974571228027344
98d516e7-0fd7-425d-9009-6a031eae1c70--722f5ed7-d3d1-4036-814c-f2716f12ea52,98d516e7-0fd7-425d-9009-6a031eae1c70,722f5ed7-d3d1-4036-814c-f2716f12ea52,similarity,0.9964807891845703
98d516e7-0fd7-425d-9009-6a031eae1c70--dc38bd00-0717-4046-8f0c-fe3bf969126d,98d516e7-0fd7-425d-9009-6a031eae1c70,dc38bd00-0717-4046-8f0c-fe3bf969126d,similarity,0.9960844421386719
98d516e7-0fd7-425d-9009-6a031eae1c70--ce9c2b42-16fa-46b1-981b-de39d7241842,98d516e7-0fd7-425d-9009-6a031eae1c70,ce9c2b42-16fa-46b1-981b-de39d7241842,similarity,0.9955605316162109
98d516e7-0fd7-425d-9009-6a031eae1c70--c71a830b-b7b5-4087-9ed7-f4bdc4b6c503,98d516e7-0fd7-425d-9009-6a031eae1c70,c71a830b-b7b5-4087-9ed7-f4bdc4b6c503,similarity,0.9943892669677734
98d516e7-0fd7-425d-9009-6a031eae1c70--a905077d-d237-4917-95b3-a61f8d2b04e3,98d516e7-0fd7-425d-9009-6a031eae1c70,a905077d-d237-4917-95b3-a61f8d2b04e3,similarity,0.9884666442871094
98d516e7-0fd7-425d-9009-6a031eae1c70--183a6d4f-793c-426b-be3c-b38842527295,98d516e7-0fd7-425d-9009-6a031eae1c70,183a6d4f-793c-426b-be3c-b38842527295,similarity,0.9872064208984375
98d516e7-0fd7-425d-9009-6a031eae1c70--9435c236-ac8c-42cf-a999-e1b655b07c45,98d516e7-0fd7-425d-9009-6a031eae1c70,9435c236-ac8c-42cf-a999-e1b655b07c45,similarity,0.985853042602539
98d516e7-0fd7-425d-9009-6a031eae1c70--1b104d7f-9bd3-4c7e-97ef-948609052d0b,98d516e7-0fd7-425d-9009-6a031eae1c70,1b104d7f-9bd3-4c7e-97ef-948609052d0b,similarity,0.9854499053955078
98d516e7-0fd7-425d-9009-6a031eae1c70--1f10275d-4f09-4e6d-9e70-7548c3d576fb,98d516e7-0fd7-425d-9009-6a031eae1c70,1f10275d-4f09-4e6d-9e70-7548c3d576fb,similarity,0.9830445098876953
98d516e7-0fd7-425d-9009-6a031eae1c70--6abf4e5f-3a41-4103-ad7f-c84a97754070,98d516e7-0fd7-425d-9009-6a031eae1c70,6abf4e5f-3a41-4103-ad7f-c84a97754070,similarity,0.9804398345947266
98d516e7-0fd7-425d-9009-6a031eae1c70--eba3510f-92bb-48b5-88c9-127f707df308,98d516e7-0fd7-425d-9009-6a031eae1c70,eba3510f-92bb-48b5-88c9-127f707df308,similarity,0.9763686370849609
98d516e7-0fd7-425d-9009-6a031eae1c70--4bdbf763-b58d-4fed-9c43-3a8653565dea,98d516e7-0fd7-425d-9009-6a031eae1c70,4bdbf763-b58d-4fed-9c43-3a8653565dea,similarity,0.9701344299316407
98d516e7-0fd7-425d-9009-6a031eae1c70--e97cacfb-ea38-4843-bc3e-d2732be92af4,98d516e7-0fd7-425d-9009-6a031eae1c70,e97cacfb-ea38-4843-bc3e-d2732be92af4,similarity,0.9467159271240234
98d516e7-0fd7-425d-9009-6a031eae1c70--0418f4e5-9d28-41d3-b44b-774abbb5b418,98d516e7-0fd7-425d-9009-6a031eae1c70,0418f4e5-9d28-41d3-b44b-774abbb5b418,similarity,0.9347870635986328
86e6e7d0-cab9-4911-96f5-ea02ec3934ed--828adffa-baba-423a-9a3e-896bc0c2f16f,86e6e7d0-cab9-4911-96f5-ea02ec3934ed,828adffa-baba-423a-9a3e-896bc0c2f16f,similarity,0.9742632293701172
86e6e7d0-cab9-4911-96f5-ea02ec3934ed--a67ebf56-782a-437c-868a-b76de9033540,86e6e7d0-cab9-4911-96f5-ea02ec3934ed,a67ebf56-782a-437c-868a-b76de9033540,similarity,0.91042236328125
86e6e7d0-cab9-4911-96f5-ea02ec3934ed--1ed5053f-7f08-4fa8-b899-94fe186d1a22,86e6e7d0-cab9-4911-96f5-ea02ec3934ed,1ed5053f-7f08-4fa8-b899-94fe186d1a22,similarity,0.8972885894775391
86e6e7d0-cab9-4911-96f5-ea02ec3934ed--098d17af-849d-4b1a-bbf1-8047c9c67114,86e6e7d0-cab9-4911-96f5-ea02ec3934ed,098d17af-849d-4b1a-bbf1-8047c9c67114,similarity,0.8813949584960937
86e6e7d0-cab9-4911-96f5-ea02ec3934ed--ec126a75-0b3b-4ffc-8c61-dbbbc0a7193d,86e6e7d0-cab9-4911-96f5-ea02ec3934ed,ec126a75-0b3b-4ffc-8c61-dbbbc0a7193d,similarity,0.8748590850830078
86e6e7d0-cab9-4911-96f5-ea02ec3934ed--66edbe8c-dce6-46f2-b516-8a43601a46ab,86e6e7d0-cab9-4911-96f5-ea02ec3934ed,66edbe8c-dce6-46f2-b516-8a43601a46ab,similarity,0.8737388610839844
86e6e7d0-cab9-4911-96f5-ea02ec3934ed--a4a19165-524a-4e7f-9414-96f1d5013b98,86e6e7d0-cab9-4911-96f5-ea02ec3934ed,a4a19165-524a-4e7f-9414-96f1d5013b98,similarity,0.8498749542236328
86e6e7d0-cab9-4911-96f5-ea02ec3934ed--dfdc542a-2ac6-42ec-bc1e-aaef7d3eef69,86e6e7d0-cab9-4911-96f5-ea02ec3934ed,dfdc542a-2ac6-42ec-bc1e-aaef7d3eef69,similarity,0.8452461242675782
86e6e7d0-cab9-4911-96f5-ea02ec3934ed--16e5c998-bc02-4f38-84ee-3ab223f2cee5,86e6e7d0-cab9-4911-96f5-ea02ec3934ed,16e5c998-bc02-4f38-84ee-3ab223f2cee5,similarity,0.8413814544677735
86e6e7d0-cab9-4911-96f5-ea02ec3934ed--7d1380f3-135e-4051-aaaf-07e2376f44eb,86e6e7d0-cab9-4911-96f5-ea02ec3934ed,7d1380f3-135e-4051-aaaf-07e2376f44eb,similarity,0.819676513671875
86e6e7d0-cab9-4911-96f5-ea02ec3934ed--bb185279-1926-4b98-aad5-70ba51505f27,86e6e7d0-cab9-4911-96f5-ea02ec3934ed,bb185279-1926-4b98-aad5-70ba51505f27,similarity,0.8013607025146484
