~id,~from,~to,~label,weight:Double
5f900fc4-97e7-477e-8e96-c173dd1f5d62--e6293b3a-c3c7-43e2-a743-e599b5c26bb9,5f900fc4-97e7-477e-8e96-c173dd1f5d62,e6293b3a-c3c7-43e2-a743-e599b5c26bb9,similarity,0.9911511993408203
5f900fc4-97e7-477e-8e96-c173dd1f5d62--5580ba69-555a-4a8a-80ca-a7a6c828fb94,5f900fc4-97e7-477e-8e96-c173dd1f5d62,5580ba69-555a-4a8a-80ca-a7a6c828fb94,similarity,0.9857437896728516
5f900fc4-97e7-477e-8e96-c173dd1f5d62--5a9d1067-c943-43e8-acae-e96e551f29a0,5f900fc4-97e7-477e-8e96-c173dd1f5d62,5a9d1067-c943-43e8-acae-e96e551f29a0,similarity,0.9806568908691407
5f900fc4-97e7-477e-8e96-c173dd1f5d62--4bf54aca-3020-4b0d-86bc-bc40d9f9fb59,5f900fc4-97e7-477e-8e96-c173dd1f5d62,4bf54aca-3020-4b0d-86bc-bc40d9f9fb59,similarity,0.9701373291015625
5f900fc4-97e7-477e-8e96-c173dd1f5d62--9f5f3364-6ae3-47ec-8272-1e18f64a4d78,5f900fc4-97e7-477e-8e96-c173dd1f5d62,9f5f3364-6ae3-47ec-8272-1e18f64a4d78,similarity,0.9645191955566407
5f900fc4-97e7-477e-8e96-c173dd1f5d62--80a84b2e-e7e5-4aa5-aef2-1d14b9e71780,5f900fc4-97e7-477e-8e96-c173dd1f5d62,80a84b2e-e7e5-4aa5-aef2-1d14b9e71780,similarity,0.962149887084961
5f900fc4-97e7-477e-8e96-c173dd1f5d62--01f90cde-e753-4ee7-8742-9efabd790b9f,5f900fc4-97e7-477e-8e96-c173dd1f5d62,01f90cde-e753-4ee7-8742-9efabd790b9f,similarity,0.9616080474853516
5f900fc4-97e7-477e-8e96-c173dd1f5d62--e114155b-cc78-4ab9-a261-7562efc86a37,5f900fc4-97e7-477e-8e96-c173dd1f5d62,e114155b-cc78-4ab9-a261-7562efc86a37,similarity,0.9523750305175781
5f900fc4-97e7-477e-8e96-c173dd1f5d62--bc1d9dd7-0b81-4aa3-9c70-caa14205c181,5f900fc4-97e7-477e-8e96-c173dd1f5d62,bc1d9dd7-0b81-4aa3-9c70-caa14205c181,similarity,0.9401368713378906
5f900fc4-97e7-477e-8e96-c173dd1f5d62--1509f453-6444-4b14-a689-404a967196f3,5f900fc4-97e7-477e-8e96-c173dd1f5d62,1509f453-6444-4b14-a689-404a967196f3,similarity,0.8908646392822266
