~id,~from,~to,~label,weight:Double
9435c236-ac8c-42cf-a999-e1b655b07c45--722f5ed7-d3d1-4036-814c-f2716f12ea52,9435c236-ac8c-42cf-a999-e1b655b07c45,722f5ed7-d3d1-4036-814c-f2716f12ea52,similarity,0.9968306732177734
9435c236-ac8c-42cf-a999-e1b655b07c45--eba3510f-92bb-48b5-88c9-127f707df308,9435c236-ac8c-42cf-a999-e1b655b07c45,eba3510f-92bb-48b5-88c9-127f707df308,similarity,0.9721813201904297
9435c236-ac8c-42cf-a999-e1b655b07c45--538e6106-231f-42c6-a36d-8563932c3cf9,9435c236-ac8c-42cf-a999-e1b655b07c45,538e6106-231f-42c6-a36d-8563932c3cf9,similarity,0.966286392211914
9435c236-ac8c-42cf-a999-e1b655b07c45--a905077d-d237-4917-95b3-a61f8d2b04e3,9435c236-ac8c-42cf-a999-e1b655b07c45,a905077d-d237-4917-95b3-a61f8d2b04e3,similarity,0.9648517608642578
9435c236-ac8c-42cf-a999-e1b655b07c45--183a6d4f-793c-426b-be3c-b38842527295,9435c236-ac8c-42cf-a999-e1b655b07c45,183a6d4f-793c-426b-be3c-b38842527295,similarity,0.9586941528320313
9435c236-ac8c-42cf-a999-e1b655b07c45--c71a830b-b7b5-4087-9ed7-f4bdc4b6c503,9435c236-ac8c-42cf-a999-e1b655b07c45,c71a830b-b7b5-4087-9ed7-f4bdc4b6c503,similarity,0.9575423431396485
9435c236-ac8c-42cf-a999-e1b655b07c45--6abf4e5f-3a41-4103-ad7f-c84a97754070,9435c236-ac8c-42cf-a999-e1b655b07c45,6abf4e5f-3a41-4103-ad7f-c84a97754070,similarity,0.9521743774414062
9435c236-ac8c-42cf-a999-e1b655b07c45--1b104d7f-9bd3-4c7e-97ef-948609052d0b,9435c236-ac8c-42cf-a999-e1b655b07c45,1b104d7f-9bd3-4c7e-97ef-948609052d0b,similarity,0.947994384765625
9435c236-ac8c-42cf-a999-e1b655b07c45--ce9c2b42-16fa-46b1-981b-de39d7241842,9435c236-ac8c-42cf-a999-e1b655b07c45,ce9c2b42-16fa-46b1-981b-de39d7241842,similarity,0.944211196899414
9435c236-ac8c-42cf-a999-e1b655b07c45--e97cacfb-ea38-4843-bc3e-d2732be92af4,9435c236-ac8c-42cf-a999-e1b655b07c45,e97cacfb-ea38-4843-bc3e-d2732be92af4,similarity,0.9312854766845703
9435c236-ac8c-42cf-a999-e1b655b07c45--dc38bd00-0717-4046-8f0c-fe3bf969126d,9435c236-ac8c-42cf-a999-e1b655b07c45,dc38bd00-0717-4046-8f0c-fe3bf969126d,similarity,0.9274337768554688
9435c236-ac8c-42cf-a999-e1b655b07c45--1f10275d-4f09-4e6d-9e70-7548c3d576fb,9435c236-ac8c-42cf-a999-e1b655b07c45,1f10275d-4f09-4e6d-9e70-7548c3d576fb,similarity,0.8946880340576172
9435c236-ac8c-42cf-a999-e1b655b07c45--4bdbf763-b58d-4fed-9c43-3a8653565dea,9435c236-ac8c-42cf-a999-e1b655b07c45,4bdbf763-b58d-4fed-9c43-3a8653565dea,similarity,0.840526123046875
