~id,~from,~to,~label,weight:Double
5580ba69-555a-4a8a-80ca-a7a6c828fb94--4bf54aca-3020-4b0d-86bc-bc40d9f9fb59,5580ba69-555a-4a8a-80ca-a7a6c828fb94,4bf54aca-3020-4b0d-86bc-bc40d9f9fb59,similarity,0.9961602020263672
5580ba69-555a-4a8a-80ca-a7a6c828fb94--bc1d9dd7-0b81-4aa3-9c70-caa14205c181,5580ba69-555a-4a8a-80ca-a7a6c828fb94,bc1d9dd7-0b81-4aa3-9c70-caa14205c181,similarity,0.9955606842041016
5580ba69-555a-4a8a-80ca-a7a6c828fb94--e6293b3a-c3c7-43e2-a743-e599b5c26bb9,5580ba69-555a-4a8a-80ca-a7a6c828fb94,e6293b3a-c3c7-43e2-a743-e599b5c26bb9,similarity,0.9941336822509765
5580ba69-555a-4a8a-80ca-a7a6c828fb94--9f5f3364-6ae3-47ec-8272-1e18f64a4d78,5580ba69-555a-4a8a-80ca-a7a6c828fb94,9f5f3364-6ae3-47ec-8272-1e18f64a4d78,similarity,0.9938457489013672
5580ba69-555a-4a8a-80ca-a7a6c828fb94--e114155b-cc78-4ab9-a261-7562efc86a37,5580ba69-555a-4a8a-80ca-a7a6c828fb94,e114155b-cc78-4ab9-a261-7562efc86a37,similarity,0.9762207794189454
5580ba69-555a-4a8a-80ca-a7a6c828fb94--5a9d1067-c943-43e8-acae-e96e551f29a0,5580ba69-555a-4a8a-80ca-a7a6c828fb94,5a9d1067-c943-43e8-acae-e96e551f29a0,similarity,0.970291748046875
5580ba69-555a-4a8a-80ca-a7a6c828fb94--1509f453-6444-4b14-a689-404a967196f3,5580ba69-555a-4a8a-80ca-a7a6c828fb94,1509f453-6444-4b14-a689-404a967196f3,similarity,0.9557710266113282
519eaf4d-8305-45ef-8724-fa0611be37cd--85575c2a-78c8-481b-984c-f24af06c836e,519eaf4d-8305-45ef-8724-fa0611be37cd,85575c2a-78c8-481b-984c-f24af06c836e,similarity,0.9975110626220703
519eaf4d-8305-45ef-8724-fa0611be37cd--93fa38ae-7a35-4376-9c08-6ce93ba00c09,519eaf4d-8305-45ef-8724-fa0611be37cd,93fa38ae-7a35-4376-9c08-6ce93ba00c09,similarity,0.9098305511474609
519eaf4d-8305-45ef-8724-fa0611be37cd--4a56087b-6d98-40a6-a502-ecd44a5da495,519eaf4d-8305-45ef-8724-fa0611be37cd,4a56087b-6d98-40a6-a502-ecd44a5da495,similarity,0.9040043640136719
519eaf4d-8305-45ef-8724-fa0611be37cd--f854449a-44f0-4779-91fa-c9c71201ab00,519eaf4d-8305-45ef-8724-fa0611be37cd,f854449a-44f0-4779-91fa-c9c71201ab00,similarity,0.8727254486083984
519eaf4d-8305-45ef-8724-fa0611be37cd--703ec01f-a9fe-4bf8-8d35-f2a71b48d243,519eaf4d-8305-45ef-8724-fa0611be37cd,703ec01f-a9fe-4bf8-8d35-f2a71b48d243,similarity,0.7797197723388671
519eaf4d-8305-45ef-8724-fa0611be37cd--71b8aab5-37b3-4a0f-9e3e-c739801c37ac,519eaf4d-8305-45ef-8724-fa0611be37cd,71b8aab5-37b3-4a0f-9e3e-c739801c37ac,similarity,0.7478315734863281
519eaf4d-8305-45ef-8724-fa0611be37cd--ecfe78af-c852-47a3-bd77-a90dd8fd10a5,519eaf4d-8305-45ef-8724-fa0611be37cd,ecfe78af-c852-47a3-bd77-a90dd8fd10a5,similarity,0.6934961700439453
