~id,~from,~to,~label,weight:Double
40e17f86-4ac2-4d30-8089-347d48229d86--a67ebf56-782a-437c-868a-b76de9033540,40e17f86-4ac2-4d30-8089-347d48229d86,a67ebf56-782a-437c-868a-b76de9033540,similarity,0.9995377349853516
40e17f86-4ac2-4d30-8089-347d48229d86--653159df-449b-4f59-ac72-0fcc7375a081,40e17f86-4ac2-4d30-8089-347d48229d86,653159df-449b-4f59-ac72-0fcc7375a081,similarity,0.9992757415771485
40e17f86-4ac2-4d30-8089-347d48229d86--bb185279-1926-4b98-aad5-70ba51505f27,40e17f86-4ac2-4d30-8089-347d48229d86,bb185279-1926-4b98-aad5-70ba51505f27,similarity,0.9989476013183594
40e17f86-4ac2-4d30-8089-347d48229d86--dfdc542a-2ac6-42ec-bc1e-aaef7d3eef69,40e17f86-4ac2-4d30-8089-347d48229d86,dfdc542a-2ac6-42ec-bc1e-aaef7d3eef69,similarity,0.9985506439208984
40e17f86-4ac2-4d30-8089-347d48229d86--7d1380f3-135e-4051-aaaf-07e2376f44eb,40e17f86-4ac2-4d30-8089-347d48229d86,7d1380f3-135e-4051-aaaf-07e2376f44eb,similarity,0.9984257507324219
40e17f86-4ac2-4d30-8089-347d48229d86--66edbe8c-dce6-46f2-b516-8a43601a46ab,40e17f86-4ac2-4d30-8089-347d48229d86,66edbe8c-dce6-46f2-b516-8a43601a46ab,similarity,0.9981591033935547
40e17f86-4ac2-4d30-8089-347d48229d86--ec126a75-0b3b-4ffc-8c61-dbbbc0a7193d,40e17f86-4ac2-4d30-8089-347d48229d86,ec126a75-0b3b-4ffc-8c61-dbbbc0a7193d,similarity,0.9974076843261719
40e17f86-4ac2-4d30-8089-347d48229d86--098d17af-849d-4b1a-bbf1-8047c9c67114,40e17f86-4ac2-4d30-8089-347d48229d86,098d17af-849d-4b1a-bbf1-8047c9c67114,similarity,0.9971434783935547
40e17f86-4ac2-4d30-8089-347d48229d86--1ed5053f-7f08-4fa8-b899-94fe186d1a22,40e17f86-4ac2-4d30-8089-347d48229d86,1ed5053f-7f08-4fa8-b899-94fe186d1a22,similarity,0.9970042419433593
40e17f86-4ac2-4d30-8089-347d48229d86--828adffa-baba-423a-9a3e-896bc0c2f16f,40e17f86-4ac2-4d30-8089-347d48229d86,828adffa-baba-423a-9a3e-896bc0c2f16f,similarity,0.9906729888916016
40e17f86-4ac2-4d30-8089-347d48229d86--85b07407-6335-4032-b9e7-d614d59f6eb4,40e17f86-4ac2-4d30-8089-347d48229d86,85b07407-6335-4032-b9e7-d614d59f6eb4,similarity,0.9854373931884766
40e17f86-4ac2-4d30-8089-347d48229d86--16e5c998-bc02-4f38-84ee-3ab223f2cee5,40e17f86-4ac2-4d30-8089-347d48229d86,16e5c998-bc02-4f38-84ee-3ab223f2cee5,similarity,0.9790625
40e17f86-4ac2-4d30-8089-347d48229d86--cfa4db2a-5d18-4304-b8b3-3ac1c3775a16,40e17f86-4ac2-4d30-8089-347d48229d86,cfa4db2a-5d18-4304-b8b3-3ac1c3775a16,similarity,0.9642740631103516
40e17f86-4ac2-4d30-8089-347d48229d86--a4a19165-524a-4e7f-9414-96f1d5013b98,40e17f86-4ac2-4d30-8089-347d48229d86,a4a19165-524a-4e7f-9414-96f1d5013b98,similarity,0.9060076904296875
40e17f86-4ac2-4d30-8089-347d48229d86--86e6e7d0-cab9-4911-96f5-ea02ec3934ed,40e17f86-4ac2-4d30-8089-347d48229d86,86e6e7d0-cab9-4911-96f5-ea02ec3934ed,similarity,0.8545481872558593
